Date,Symbol,Name_of_Company,VGM_Ratings,Value,Growth,Momentum,Low_Risk,Sector,Industry,Open,High,Low,Close,Prev_Close,Change,Change%,Volume,Avg_Vol_20D,52_Week_High,52_Week_Low,1W_Return,1M_Return,3M_Return,6M_Return,YTD_Performance,1Y_Return,Marketcap,PB_Ratio,PS_Ratio,PE_Ratio,Dividend_Yield,Price-to-Free-Cash-Flow_Ratio,FCF_Yield,EV-to-EBITDA,Revenue_Growth,EPS_Growth,Operating_Income_Growth,FCF_Growth,Asset_Growth,ROE,ROCE,Short_Term_Momentum,Medium_Term_Momentum,Long_Term_Momentum,Short_Term_Industry_Momentum,Medium_Term_Industry_Momentum,Long_Term_Industry_Momentum
2024-10-21,HAFC,Hanmi Financial Corp,9,9,5,8,5,Financial Services,Banks - Regional,20.74,20.74,19.94,19.99,20.65,-0.66,-3.2,196400,173930.0,21.17,13.87,0.45,7.53,29.13,28.72,3.25,42.68,601418819.0,3.0,3.0,3.0,4.0,0.5,2.5,3.0,0.0,0.0,0.0,0.0,2.5,3.0,3.0,3.0,4.5,3.0,3.0,4.0,1.5
2024-10-21,ORRF,Orrstown Financial Services Inc,9,4,4,10,9,Financial Services,Banks - Regional,37.1,37.27,36.17,36.37,37.26,-0.89,-2.39,64600,66755.0,37.86,20.0,1.45,3.94,42.07,37.77,23.96,127.6,377993410.0,2.5,3.0,3.0,2.5,2.5,2.5,0.0,2.5,0.0,0.0,0.0,2.5,3.0,3.0,4.5,5.0,5.0,5.0,4.5,5.0
2024-10-21,AMP,Ameriprise Financial Inc,9,7,3,10,10,Financial Services,Asset Management,522.76,523.88,519.61,522.64,523.16,-0.52,-0.1,360400,413200.0,524.89,306.63,4.01,20.41,22.42,33.99,37.89,79.69,53101240000.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,2.5,0.0,0.0,2.5,0.0,2.5,2.0,5.0,4.0,4.5,5.0,3.5,4.0
2024-10-21,CDP,COPT Defense Properties,9,2,7,10,10,Real Estate,REIT - Office,32.36,32.43,31.88,31.9,32.36,-0.46,-1.42,479400,808425.0,32.51,22.2,3.0,8.76,31.98,41.34,23.17,32.86,3584392560.0,1.5,3.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,3.0,2.5,0.0,3.5,4.0,5.0,5.0,4.0,5.0,5.0,3.5
2024-10-21,PODD,Insulet Corp,9,3,10,8,4,Healthcare,Medical - Devices,236.59,239.09,234.76,236.48,236.59,-0.11,-0.05,601200,454355.0,243.98,128.68,1.45,4.41,17.16,22.19,13.09,-26.75,16568261760.0,2.0,2.5,3.0,2.5,2.5,3.0,2.5,3.0,3.0,0.0,2.5,3.5,3.0,3.5,4.0,3.5,4.0,4.5,4.5,4.0
2024-10-21,THFF,First Financial Corp,9,8,6,7,6,Financial Services,Banks - Regional,43.88,43.88,42.39,42.53,43.91,-1.38,-3.14,34900,29865.0,47.0,31.74,-1.21,-0.65,19.33,12.57,-0.68,31.51,502449420.0,3.0,3.0,3.0,3.5,2.5,2.5,0.0,2.5,3.0,2.5,0.0,2.5,3.0,3.0,2.0,4.5,4.0,1.5,3.0,2.5
2024-10-21,SBRA,Sabra Health Care REIT Inc,9,4,6,8,10,Real Estate,REIT - Healthcare Facilities,18.59,18.78,18.55,18.59,18.68,-0.09,-0.48,2177500,1486180.0,19.32,12.83,3.16,5.51,30.55,44.0,31.01,61.79,4308137412.0,3.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,0.0,2.5,3.0,0.0,3.0,2.5,4.0,4.5,3.0,3.5,3.5,3.0
2024-10-21,AHCO,AdaptHealth Corp,9,10,9,4,1,Healthcare,Medical - Devices,10.95,10.96,10.73,10.85,11.0,-0.15,-1.36,861800,680260.0,11.9,6.37,7.53,-0.28,-6.47,54.78,49.45,-1.9,1448079649.0,3.0,3.5,3.0,2.5,3.0,3.5,3.0,2.5,3.0,2.5,3.0,3.0,3.0,3.0,2.0,2.0,2.5,2.5,3.0,3.0
2024-10-21,CBOE,Cboe Global Markets Inc,9,7,5,9,10,Financial Services,Financial - Data & Stock Exchanges,209.28,212.67,209.16,212.42,209.28,3.14,1.5,596000,779510.0,216.14,160.47,3.12,0.29,25.91,16.87,19.2,53.43,22515399000.0,2.5,3.5,2.5,2.5,3.0,4.0,3.0,2.5,0.0,2.5,3.5,5.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,2.5
2024-10-21,SKT,Tanger Inc,9,4,7,9,9,Real Estate,REIT - Retail,34.58,34.63,34.02,34.15,34.7,-0.55,-1.59,514600,604880.0,34.81,21.42,1.52,11.53,22.71,32.21,22.36,77.96,3711524450.0,2.0,3.0,3.0,2.5,3.0,2.5,2.5,3.5,2.5,2.5,5.0,0.0,3.0,3.5,5.0,4.0,4.0,5.0,2.5,3.5
2024-10-21,PEP,PepsiCo Inc,9,4,8,6,10,Consumer Defensive,Beverages - Non-Alcoholic,174.46,177.5,174.35,175.01,175.06,-0.05,-0.03,6436300,5716240.0,183.41,158.03,0.11,-1.57,7.15,2.39,1.21,-9.91,240741455318.0,2.0,3.0,3.0,2.5,3.0,2.5,3.0,2.0,0.0,0.0,2.5,3.0,3.5,3.0,3.5,2.5,2.5,2.5,2.0,2.5
2024-10-21,RITM,Rithm Capital Corp,9,7,10,4,9,Real Estate,REIT - Mortgage,10.82,10.83,10.6,10.6,10.84,-0.24,-2.21,4150000,6196195.0,12.02,8.87,-0.47,-8.46,-5.86,0.38,0.0,34.18,5159251461.0,3.0,3.0,3.0,2.0,0.0,0.0,2.5,3.0,0.0,5.0,3.0,0.0,3.5,2.5,1.5,2.0,2.5,2.5,1.5,4.5
2024-10-21,COLL,Collegium Pharmaceutical Inc,9,8,10,8,3,Healthcare,Drug Manufacturers - Specialty & Generic,38.48,38.51,35.94,36.46,38.44,-1.98,-5.15,469200,377950.0,42.29,20.95,-3.34,1.08,14.12,10.18,16.75,57.9,1182508091.0,2.5,3.0,2.5,2.5,3.0,4.0,3.0,2.5,0.0,0.0,2.5,0.0,3.5,3.5,4.5,2.5,4.5,4.0,3.0,4.5
2024-10-21,UMH,UMH Properties Inc,9,6,8,8,9,Real Estate,REIT - Residential,18.86,18.98,18.55,18.59,18.96,-0.37,-1.95,234700,297805.0,20.64,13.49,-1.06,-6.11,20.4,27.94,22.54,16.41,1327660620.0,2.5,3.5,2.5,2.5,3.0,3.0,2.5,3.0,3.5,3.0,5.0,3.5,2.5,3.0,4.0,4.0,3.5,4.5,2.5,4.5
2024-10-21,PLOW,Douglas Dynamics Inc,9,5,10,5,5,Consumer Cyclical,Auto - Parts,27.0,27.32,26.28,26.28,27.11,-0.83,-3.06,214600,149595.0,31.39,21.31,-0.79,-2.23,9.5,6.22,-9.19,-2.67,607604376.0,2.5,3.0,3.0,5.0,0.5,3.0,3.0,5.0,4.5,4.0,2.5,4.0,3.0,3.5,4.0,3.5,1.0,4.5,4.0,3.0
2024-10-21,AIT,Applied Industrial Technologies Inc,9,6,7,8,8,Industrials,Industrial - Distribution,232.12,232.79,228.72,229.98,232.07,-2.09,-0.9,118400,176305.0,235.75,149.59,1.68,16.28,20.74,28.19,35.0,78.67,8872954080.0,3.0,2.5,3.0,2.5,3.0,3.0,3.0,2.5,2.5,2.5,2.5,3.0,3.0,3.0,4.0,3.5,4.0,4.0,5.0,4.5
2024-10-21,CNXN,PC Connection Inc,9,4,10,7,8,Technology,Technology Distributors,73.33,73.33,72.34,72.64,73.63,-0.99,-1.34,63900,73775.0,77.19,51.64,-1.42,3.89,14.21,11.41,10.9,78.83,1913918720.0,2.5,2.5,3.0,2.5,3.0,2.0,2.0,4.5,4.5,4.5,0.0,4.0,3.0,3.0,4.0,3.5,3.5,4.5,3.5,2.5
2024-10-21,EXEL,Exelixis Inc,9,1,10,9,7,Healthcare,Biotechnology,28.95,29.09,28.39,28.66,28.9,-0.24,-0.83,2059700,1938055.0,29.75,18.64,9.26,8.93,30.51,33.93,19.77,47.88,8297607040.0,2.5,3.0,2.5,2.5,2.5,3.5,2.5,2.5,3.5,5.0,3.0,0.0,3.0,3.5,5.0,4.0,3.5,5.0,4.0,3.5
2024-10-21,TPL,Texas Pacific Land Corp,9,1,10,10,6,Energy,Oil & Gas Exploration & Production,1069.75,1083.51,1060.0,1074.57,1058.53,16.04,1.52,83400,93505.0,1083.51,467.62,1.53,36.43,40.65,125.6,100.9,132.56,24702183997.0,2.0,0.5,2.5,2.0,2.0,2.5,1.5,0.0,2.5,0.0,0.0,2.5,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
2024-10-21,DGX,Quest Diagnostics Inc,9,5,6,6,10,Healthcare,Medical - Diagnostics & Research,149.05,149.75,146.91,147.37,149.65,-2.28,-1.52,1434800,673235.0,159.36,120.87,-0.87,-3.59,6.38,19.06,4.65,11.28,16359180000.0,2.5,3.5,2.5,5.0,3.0,3.5,2.5,2.5,3.0,2.5,3.5,0.0,2.5,3.0,2.5,4.0,3.5,2.5,4.5,3.5
2024-10-21,SEB,Seaboard Corp,9,9,7,2,9,Industrials,Conglomerates,3016.0,3041.12,2980.0,2993.06,3015.01,-21.95,-0.73,2400,2630.0,3796.0,2955.33,-2.82,-3.42,-2.79,-16.39,-16.86,-21.68,2906425878.0,3.5,3.0,3.0,2.0,0.0,0.0,2.5,3.0,3.5,3.5,0.0,3.0,3.0,3.0,1.0,1.5,0.5,2.0,1.5,1.0
2024-10-21,LYTS,LSI Industries Inc,9,9,8,4,8,Technology,"Hardware, Equipment & Parts",16.54,16.72,16.4,16.46,16.72,-0.26,-1.56,72600,84390.0,17.33,11.44,-1.61,7.86,10.54,22.84,18.84,30.74,481553760.0,3.0,3.0,3.0,3.5,3.0,3.5,3.0,3.5,2.5,2.5,0.0,4.0,3.0,3.0,3.0,2.5,1.5,3.0,3.0,1.5
2024-10-21,OLP,One Liberty Properties Inc,9,6,6,9,9,Real Estate,REIT - Diversified,27.81,27.83,27.14,27.25,27.87,-0.62,-2.22,34500,46230.0,28.8,17.87,1.3,0.89,15.32,37.07,22.36,36.05,561901100.0,2.0,2.5,3.0,3.0,2.5,2.5,2.5,0.0,3.0,0.0,0.0,3.0,3.5,2.5,3.5,4.5,4.5,3.0,4.0,5.0
2024-10-21,RHP,Ryman Hospitality Properties Inc,9,1,10,6,10,Real Estate,REIT - Hotel & Motel,109.0,109.49,107.41,107.65,109.25,-1.6,-1.46,557100,442650.0,122.91,81.9,-3.34,8.11,7.6,-5.19,-3.35,11.54,6447097800.0,0.5,1.5,2.5,2.5,2.0,2.5,2.5,3.0,2.5,2.5,2.5,3.5,5.0,5.0,3.5,2.0,3.5,5.0,4.5,5.0
2024-10-21,HLI,Houlihan Lokey Inc,9,2,7,10,10,Financial Services,Financial - Capital Markets,173.13,173.88,171.68,172.29,173.57,-1.28,-0.74,449900,274340.0,175.21,94.67,2.87,12.8,34.48,38.64,44.67,88.17,11213332574.0,2.5,2.5,2.5,3.5,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,3.0,3.5,4.5,5.0,4.5,3.5,4.0,3.0
2024-10-21,KRNY,Kearny Financial Corp,9,7,10,6,4,Financial Services,Banks - Regional,7.41,7.45,7.09,7.12,7.39,-0.27,-3.65,397100,285065.0,9.46,5.28,5.48,10.39,28.29,1.42,-20.27,4.25,443248480.0,3.5,3.0,0.0,4.5,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,2.5,2.5,0.5
2024-10-21,FMBH,First Mid Bancshares Inc,9,6,6,9,8,Financial Services,Banks - Regional,39.86,39.86,38.43,38.48,39.63,-1.15,-2.9,51900,48265.0,41.02,25.73,0.16,-1.08,25.1,25.3,11.41,70.64,919526160.0,2.5,3.0,3.0,2.5,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.5,5.0,4.5,3.0,4.0,4.5
2024-10-21,IBTX,Independent Bank Group Inc,9,3,10,9,6,Financial Services,Banks - Regional,60.48,60.48,57.42,57.53,60.58,-3.05,-5.03,114300,139045.0,62.25,34.5,-3.02,3.98,34.51,28.19,12.19,87.15,2369937074.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.0,3.5,5.0,4.5,4.0,4.5,4.0
2024-10-21,SEIC,SEI Investments Co,9,4,8,7,10,Financial Services,Asset Management,73.1,73.4,72.0,72.3,73.35,-1.05,-1.43,610500,505710.0,73.66,52.2,3.14,8.25,11.21,9.79,14.91,24.31,9457924500.0,3.0,2.5,3.0,2.5,2.5,2.5,3.0,2.5,2.5,2.5,2.5,0.0,2.5,4.0,3.5,2.5,3.5,2.0,1.5,2.0
2024-10-21,JJSF,J&J Snack Foods Corp,9,5,10,6,8,Consumer Defensive,Packaged Foods,168.46,168.46,165.65,166.52,168.58,-2.06,-1.22,36200,57260.0,176.38,133.23,-0.67,1.26,-0.77,7.07,-1.39,3.29,3229821920.0,2.5,2.5,2.5,3.0,3.0,3.0,3.0,5.0,3.5,2.5,4.5,3.5,3.0,3.0,2.5,4.0,2.0,2.5,4.5,3.0
2024-10-21,CARR,Carrier Global Corp,9,3,7,10,9,Industrials,Construction,81.53,82.18,81.01,81.38,81.55,-0.17,-0.21,2364500,3145990.0,83.32,45.68,-0.28,13.3,27.18,44.65,44.16,88.9,73437312000.0,2.5,2.5,3.0,3.5,2.5,2.5,2.0,2.5,5.0,2.5,3.5,0.0,3.0,2.0,5.0,5.0,4.5,4.5,5.0,3.0
2024-10-21,TKO,TKO Group Holdings Inc,9,2,9,9,9,Communication Services,Entertainment,129.7,130.5,128.65,128.87,129.93,-1.06,-0.82,360000,620770.0,130.95,72.33,1.06,13.24,19.96,50.64,60.41,22.67,10422778345.0,2.5,2.5,2.5,2.5,3.0,3.0,2.5,3.0,2.5,3.0,3.5,0.0,3.0,3.0,4.5,4.0,4.5,5.0,4.5,5.0
2024-10-21,SON,Sonoco Products Co,9,5,7,4,10,Consumer Cyclical,Packaging & Containers,52.98,53.05,52.32,52.33,52.96,-0.63,-1.19,679800,548685.0,61.73,48.22,-3.45,-3.52,-9.59,-7.59,-8.18,-11.53,5165426850.0,2.5,3.0,3.0,3.0,1.5,2.5,3.0,0.0,2.5,2.5,0.0,0.0,3.0,3.0,3.5,1.5,1.5,3.5,1.5,1.0
2024-10-21,CHD,Church & Dwight Co Inc,9,4,9,5,10,Consumer Defensive,Household & Personal Products,104.16,104.78,103.31,103.91,104.34,-0.43,-0.41,939700,1241665.0,110.31,82.25,2.26,-1.92,-2.41,3.72,9.88,8.0,25385213000.0,3.0,2.0,3.0,2.5,2.0,2.5,3.0,2.0,3.0,2.5,0.0,3.5,2.5,3.0,2.5,2.0,3.0,2.5,3.0,3.5
2024-10-21,BOX,Box Inc,9,3,8,8,9,Technology,Software - Infrastructure,31.98,32.24,31.62,31.86,32.04,-0.18,-0.56,2126000,1898150.0,33.95,23.29,-2.24,-2.57,23.11,21.65,23.44,17.56,4585748100.0,0.0,3.0,2.5,2.5,3.0,3.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,3.0,5.0,3.5,3.0,5.0,4.5,3.5
2024-10-21,CAC,Camden National Corp,9,6,6,9,6,Financial Services,Banks - Regional,41.8,41.8,40.52,40.55,41.97,-1.42,-3.38,48600,58530.0,43.5,26.52,-2.1,7.33,26.96,21.23,7.28,35.8,591672713.0,2.5,3.0,3.0,3.5,2.5,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,4.0,5.0,4.5,4.5,4.5,4.5
2024-10-21,ABCB,Ameris Bancorp,9,5,7,9,7,Financial Services,Banks - Regional,64.71,64.71,62.35,62.41,64.85,-2.44,-3.76,296000,328795.0,66.51,34.26,-0.72,4.71,30.92,29.4,19.67,113.51,4295315201.0,2.5,3.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,2.5,0.0,3.0,3.0,3.0,3.5,5.0,4.5,4.0,4.0,4.5
2024-10-21,GPI,Group 1 Automotive Inc,9,4,9,8,7,Consumer Cyclical,Auto - Dealerships,362.73,363.5,349.72,349.74,361.92,-12.18,-3.37,120600,105155.0,393.93,228.84,-1.66,0.77,13.07,30.42,14.67,56.17,4626896708.0,3.0,3.0,2.5,2.5,0.0,0.0,2.5,3.0,0.0,2.5,0.0,3.5,3.0,3.5,4.0,4.0,3.5,5.0,5.0,5.0
2024-10-21,NMIH,NMI Holdings Inc,9,2,8,9,10,Financial Services,Insurance - Specialty,40.47,40.9,39.37,39.39,40.42,-1.03,-2.55,444100,456140.0,42.49,26.41,-3.62,-1.77,22.22,28.89,32.81,65.57,3155808630.0,3.0,2.0,2.5,1.5,2.5,3.0,0.0,3.0,2.5,2.5,2.5,3.0,3.0,3.0,4.0,5.0,4.5,2.5,4.5,4.5
2024-10-21,OSK,Oshkosh Corp,9,9,5,3,7,Industrials,Agricultural - Machinery,108.12,108.12,104.21,104.27,108.14,-3.87,-3.58,557100,547255.0,127.98,86.1,0.3,6.81,-2.03,-7.03,-2.85,40.26,6831676389.0,3.0,3.0,3.0,2.5,0.0,0.0,3.0,2.5,0.0,2.5,2.5,4.0,3.0,3.0,1.5,0.5,2.0,1.0,2.0,4.0
2024-10-21,PPG,PPG Industries Inc,9,7,5,3,10,Basic Materials,Chemicals - Specialty,130.53,131.24,128.61,128.82,130.93,-2.11,-1.61,1291700,1535945.0,151.16,118.07,0.44,2.33,-0.75,-6.36,-12.53,-5.87,30208290000.0,2.5,3.0,3.0,3.0,2.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.5,1.5,2.5,2.5,1.5
2024-10-21,HOLX,Hologic Inc,9,2,9,6,10,Healthcare,Medical - Instruments & Supplies,81.18,81.34,80.42,81.15,81.57,-0.42,-0.51,1368000,1381835.0,84.67,64.02,1.68,-0.99,12.49,12.65,11.99,-1.12,19047498760.0,3.0,2.5,2.5,2.5,2.5,3.5,2.5,0.0,3.0,2.5,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,3.0,3.0
2024-10-21,WMT,Walmart Inc,9,4,3,10,10,Consumer Defensive,Discount Stores,81.23,81.55,80.72,80.81,81.31,-0.5,-0.61,9748300,13166875.0,81.82,49.85,0.89,2.54,21.15,43.74,52.19,58.92,650035640000.0,2.5,3.0,2.5,2.5,2.5,3.0,3.0,2.5,0.0,3.0,5.0,1.5,2.5,3.0,5.0,5.0,5.0,5.0,5.0,5.0
2024-10-21,RDVT,Red Violet Inc,9,6,8,7,6,Technology,Software - Application,31.58,31.58,30.29,30.29,30.97,-0.68,-2.2,55000,44755.0,32.49,16.56,13.92,6.47,31.93,71.13,56.21,77.45,416985039.0,3.0,3.0,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,2.5,0.0,3.0,2.5,3.0,4.5,3.0,3.0,4.5,3.5
2024-10-21,HCKT,The Hackett Group Inc,9,3,10,6,9,Technology,Information Technology Services,25.69,25.72,25.42,25.51,25.67,-0.16,-0.62,104600,79815.0,27.68,20.23,-0.7,0.67,16.38,13.18,12.48,39.09,705038752.0,2.5,3.0,2.5,3.5,2.5,3.0,2.5,2.5,3.0,3.0,3.0,4.0,3.0,3.0,3.5,3.0,2.5,3.0,2.5,2.5
2024-10-21,CNO,CNO Financial Group Inc,9,6,5,10,9,Financial Services,Insurance - Life,36.02,36.13,35.17,35.23,36.07,-0.84,-2.33,691300,601705.0,36.65,22.27,0.66,8.63,31.26,32.64,25.69,65.87,3796440440.0,3.0,3.0,3.0,2.5,3.0,2.5,0.0,0.0,3.0,2.5,3.0,2.5,3.0,2.5,5.0,5.0,4.5,4.5,4.0,4.0
2024-10-21,TWO,Two Harbors Investment Corp,9,9,9,4,7,Real Estate,REIT - Mortgage,13.11,13.18,12.95,12.98,13.15,-0.17,-1.29,1110300,1175680.0,14.59,9.83,2.04,-6.15,-0.23,5.36,-6.62,9.63,1344153699.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,0.0,0.0,2.5,5.0,0.0,3.5,4.0,1.5,2.5,2.0,2.5,3.0,3.5
2024-10-21,COMP,Compass Inc,9,8,9,9,2,Technology,Software - Application,5.77,5.86,5.57,5.64,5.79,-0.15,-2.59,2617300,3483430.0,6.78,1.82,-4.57,-5.37,54.1,57.98,59.32,49.21,2812469906.0,3.0,3.0,2.5,2.5,3.0,3.0,3.0,5.0,3.0,3.5,2.5,3.0,3.0,2.5,4.0,4.0,4.5,3.5,4.0,4.5
2024-10-21,WU,The Western Union Co,9,7,10,2,8,Financial Services,Financial - Credit Services,11.86,11.9,11.59,11.59,11.93,-0.34,-2.85,4056400,4094115.0,14.19,10.92,-2.19,-2.61,-6.98,-6.53,-4.45,-3.5,3924374000.0,2.5,3.0,3.0,5.0,0.0,0.0,3.0,2.5,3.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,1.0,0.5,0.5
2024-10-21,FLO,Flowers Foods Inc,9,6,8,4,10,Consumer Defensive,Packaged Foods,22.98,22.99,22.51,22.52,22.96,-0.44,-1.92,638400,788360.0,26.12,19.64,-0.04,-3.47,-0.62,-2.64,-2.0,-21.62,4761850680.0,2.5,3.0,2.5,4.0,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.5,2.5,3.0,2.0,3.0
2024-10-21,NVR,NVR Inc,9,1,10,10,9,Consumer Cyclical,Residential Construction,9824.01,9867.0,9622.16,9655.67,9924.4,-268.73,-2.71,15100,16165.0,9964.77,5210.49,1.27,5.96,26.09,34.73,38.55,65.44,30177233590.0,1.5,1.5,2.0,2.0,3.0,3.5,2.5,2.5,2.5,2.5,3.0,0.0,2.5,4.5,5.0,4.0,5.0,5.0,4.5,4.0
2024-10-21,EXE,Expand Energy Corp,9,7,6,4,9,Energy,Oil & Gas Exploration & Production,86.49,87.5,85.19,85.75,86.66,-0.91,-1.05,2397000,3279850.0,93.58,69.12,-1.88,21.25,-0.35,13.8,11.38,10.36,19457018000.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,3.0,2.5,0.0,2.5,2.5,3.0,3.0,3.0,1.5,1.5,5.0,4.5,4.0
2024-10-21,UNM,Unum Group,9,6,7,8,10,Financial Services,Insurance - Life,63.6,63.86,63.2,63.38,63.62,-0.24,-0.38,858800,1051525.0,64.52,41.75,1.04,17.05,27.42,33.43,38.69,43.59,12035488058.0,3.0,3.0,3.0,2.5,3.0,2.5,0.0,2.5,3.0,2.5,3.0,0.0,2.5,2.5,4.5,4.0,3.0,3.5,2.0,1.5
2024-10-21,FNB,F N B Corp,9,8,7,5,8,Financial Services,Banks - Regional,14.59,14.61,14.07,14.09,14.63,-0.54,-3.69,2795800,2300010.0,15.65,10.24,-1.54,0.71,10.16,8.64,1.37,33.18,5093574268.0,3.0,3.0,3.0,2.5,2.5,2.5,3.0,2.5,3.0,0.0,0.0,3.0,3.0,3.0,1.5,3.0,3.5,1.0,1.0,2.5
2024-10-21,TFX,Teleflex Inc,9,5,7,6,8,Healthcare,Medical - Instruments & Supplies,239.31,239.82,235.44,236.42,239.94,-3.52,-1.47,273500,293890.0,257.85,177.63,0.17,-4.21,12.96,-3.15,-5.6,-5.25,11150268480.0,3.0,3.0,2.5,3.0,2.5,3.0,2.5,2.5,3.5,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
2024-10-21,TOL,Toll Brothers Inc,9,5,7,10,6,Consumer Cyclical,Residential Construction,158.79,159.56,153.34,153.44,159.58,-6.14,-3.85,1098900,1005880.0,160.12,68.08,2.39,9.58,27.04,54.96,52.25,137.6,15812579000.0,3.0,2.5,2.5,3.0,3.0,3.5,3.0,0.0,0.0,0.0,0.0,2.5,2.5,3.0,4.5,4.0,5.0,5.0,4.0,5.0
2024-10-21,TNC,Tennant Co,9,9,7,2,8,Industrials,Industrial - Machinery,92.89,93.67,91.53,91.53,93.2,-1.67,-1.79,75800,80840.0,124.11,72.81,-1.83,1.0,-6.9,-4.68,0.01,17.56,1729583922.0,3.0,3.5,3.0,2.5,2.5,3.0,3.0,3.0,0.0,2.5,2.5,3.0,3.0,3.0,0.5,0.5,3.0,0.5,0.5,3.0
2024-10-21,AIZ,Assurant Inc,9,9,4,8,10,Financial Services,Insurance - Specialty,196.89,197.07,194.26,194.37,197.5,-3.13,-1.58,208400,318075.0,201.55,144.61,1.29,1.36,15.61,15.41,14.43,50.43,10205616321.0,3.0,3.5,2.5,2.5,3.0,4.0,0.0,3.0,0.0,0.0,5.0,3.0,3.0,2.5,4.5,3.0,3.5,4.5,1.5,2.0
2024-10-21,OLN,Olin Corp,9,10,7,2,7,Basic Materials,Chemicals - Specialty,47.03,47.21,45.66,45.73,47.0,-1.27,-2.7,847200,1127555.0,60.6,39.47,-3.54,13.25,-10.98,-8.23,-15.74,-15.03,5419005000.0,3.0,3.0,3.0,3.0,2.5,3.0,3.0,2.5,3.0,3.5,3.0,3.0,3.0,3.0,1.5,1.0,1.5,2.0,1.5,1.5
2024-10-21,ESNT,Essent Group Ltd,9,3,9,7,10,Financial Services,Insurance - Specialty,63.72,63.93,62.39,62.4,63.95,-1.55,-2.42,389100,399220.0,65.33,45.63,-1.55,-0.87,11.65,16.53,17.96,43.12,6592996800.0,3.0,1.5,2.5,2.5,2.5,3.0,0.0,3.0,3.0,2.5,0.0,3.0,3.0,3.0,3.0,4.0,3.5,2.0,3.0,3.5
2024-10-21,ESQ,Esquire Financial Holdings Inc,9,3,10,9,6,Financial Services,Banks - Regional,66.65,66.95,63.72,63.82,66.45,-2.63,-3.96,16200,26640.0,67.78,43.24,0.2,4.81,37.25,29.4,27.11,58.21,497228598.0,2.0,3.0,3.0,2.0,2.5,2.5,0.0,3.0,3.0,2.5,0.0,3.0,3.5,3.0,4.5,5.0,4.0,5.0,4.5,3.0
2024-10-21,PDM,Piedmont Office Realty Trust Inc,9,7,3,10,6,Real Estate,REIT - Office,11.03,11.04,10.73,10.79,11.07,-0.28,-2.53,519400,546975.0,11.12,4.91,8.66,13.1,54.36,65.75,46.21,64.23,1337457639.0,3.0,3.0,0.0,3.0,2.5,2.5,3.0,0.0,2.5,3.5,3.5,3.5,0.0,2.5,5.0,5.0,5.0,4.0,5.0,5.0
2024-10-21,MEDP,Medpace Holdings Inc,9,10,10,3,3,Healthcare,Medical - Diagnostics & Research,357.94,364.39,350.59,352.92,356.4,-3.48,-0.98,726500,402250.0,459.77,227.21,1.44,7.66,-10.45,19.52,15.49,67.93,10905660000.0,2.5,3.0,2.5,2.5,3.0,3.0,3.0,2.5,3.0,2.5,3.0,4.0,2.5,4.0,1.0,1.5,3.0,0.5,0.5,3.5
2024-10-21,YUM,Yum Brands Inc,9,3,9,4,10,Consumer Cyclical,Restaurants,133.59,134.57,133.07,134.0,134.27,-0.27,-0.2,1294900,1710465.0,143.2,118.28,-0.01,0.84,-2.91,6.07,3.85,-2.72,37788000000.0,0.0,2.0,2.5,3.0,2.5,3.0,3.0,2.5,2.5,2.5,0.0,2.5,0.0,3.5,3.5,1.5,3.0,2.5,2.5,3.0
2024-10-21,MHO,M/I Homes Inc,9,10,6,10,5,Consumer Cyclical,Residential Construction,173.43,174.04,164.78,164.95,174.24,-9.29,-5.33,246500,254315.0,176.18,74.79,1.31,7.22,30.92,33.58,23.1,138.75,4596524640.0,3.0,3.0,3.5,2.0,3.0,3.5,3.5,2.5,2.5,2.5,0.0,3.0,2.5,3.0,4.0,4.5,5.0,3.5,5.0,4.5
